benchmark,variant,pass_order,flags,wat_size,wasm_size,runs,warmup_runs,p25_ms,median_ms,p75_ms,result
rt04-stride-heavy-loop,no-inline,tail-inline-unroll,"--no-inline --pass-order=tail,inline,unroll",18845,754,50,10,19.410528748267097,19.912994997866917,20.24385425829678,24450418
rt04-stride-heavy-loop,no-inline,tail-unroll-inline,"--no-inline --pass-order=tail,unroll,inline",18845,754,50,10,19.49958925615647,19.807682496320922,20.075183751032455,24450418
rt04-stride-heavy-loop,unroll-4,inline-unroll-tail,"--unroll-factor=4 --pass-order=inline,unroll,tail",18845,754,50,10,19.298336243082304,19.72189200023422,20.01558500342071,24450418
rt04-stride-heavy-loop,unroll-4,inline-tail-unroll,"--unroll-factor=4 --pass-order=inline,tail,unroll",18845,754,50,10,19.424889746005647,19.643909501610324,20.101759502722416,24450418
rt04-stride-heavy-loop,unroll-4,unroll-inline-tail,"--unroll-factor=4 --pass-order=unroll,inline,tail",18845,754,50,10,19.365067750186427,19.681635501910932,19.913922500563785,24450418
rt04-stride-heavy-loop,unroll-4,unroll-tail-inline,"--unroll-factor=4 --pass-order=unroll,tail,inline",18845,754,50,10,19.36481549637392,19.662740000057966,19.941131493396824,24450418
rt04-stride-heavy-loop,unroll-4,tail-inline-unroll,"--unroll-factor=4 --pass-order=tail,inline,unroll",18845,754,50,10,19.50074199703522,19.83829300297657,20.240210251358803,24450418
rt04-stride-heavy-loop,unroll-4,tail-unroll-inline,"--unroll-factor=4 --pass-order=tail,unroll,inline",18845,754,50,10,19.496263506880496,19.872833508998156,20.18090999990818,24450418
rt04-stride-heavy-loop,unroll-8,inline-unroll-tail,"--unroll-factor=8 --pass-order=inline,unroll,tail",22685,818,50,10,19.31593499830342,19.76352599740494,20.213226751366165,24450418
rt04-stride-heavy-loop,unroll-8,inline-tail-unroll,"--unroll-factor=8 --pass-order=inline,tail,unroll",22685,818,50,10,19.57473099901108,19.91101050225552,20.49693099615979,24450418
rt04-stride-heavy-loop,unroll-8,unroll-inline-tail,"--unroll-factor=8 --pass-order=unroll,inline,tail",22685,818,50,10,19.701627250469755,20.077488996321335,20.35422099652351,24450418
rt04-stride-heavy-loop,unroll-8,unroll-tail-inline,"--unroll-factor=8 --pass-order=unroll,tail,inline",22685,818,50,10,19.247207997977966,19.565458002034575,20.03454975056229,24450418
rt04-stride-heavy-loop,unroll-8,tail-inline-unroll,"--unroll-factor=8 --pass-order=tail,inline,unroll",22685,818,50,10,19.380877005460206,19.591446995036677,20.05275325063849,24450418
rt04-stride-heavy-loop,unroll-8,tail-unroll-inline,"--unroll-factor=8 --pass-order=tail,unroll,inline",22685,818,50,10,19.357427256181836,19.845192007778678,20.20683050432126,24450418
rt04-stride-heavy-loop,tail-off,inline-unroll-tail,"--tail=off --pass-order=inline,unroll,tail",18845,754,50,10,19.43917050084565,19.907934496586677,20.244457758963108,24450418
rt04-stride-heavy-loop,tail-off,inline-tail-unroll,"--tail=off --pass-order=inline,tail,unroll",18845,754,50,10,19.084220250078943,19.77284399617929,20.194201002595946,24450418
rt04-stride-heavy-loop,tail-off,unroll-inline-tail,"--tail=off --pass-order=unroll,inline,tail",18845,754,50,10,19.607610996899894,19.97770250454778,20.41094400192378,24450418
rt04-stride-heavy-loop,tail-off,unroll-tail-inline,"--tail=off --pass-order=unroll,tail,inline",18845,754,50,10,19.499880756484345,19.86178148945328,20.222114992066054,24450418
rt04-stride-heavy-loop,tail-off,tail-inline-unroll,"--tail=off --pass-order=tail,inline,unroll",18845,754,50,10,19.58418349386193,19.98675450886367,20.48224725149339,24450418
rt04-stride-heavy-loop,tail-off,tail-unroll-inline,"--tail=off --pass-order=tail,unroll,inline",18845,754,50,10,19.47579775151098,19.953847498982213,20.494531752774492,24450418
rt04-stride-heavy-loop,combo-inline-unroll,inline-unroll-tail,"--unroll-factor=4 --no-inline --pass-order=inline,unroll,tail",18845,754,50,10,19.402549754886422,19.8185550107155,20.150585249211872,24450418
rt04-stride-heavy-loop,combo-inline-unroll,inline-tail-unroll,"--unroll-factor=4 --no-inline --pass-order=inline,tail,unroll",18845,754,50,10,19.501584494719282,19.82256800692994,20.1886197537533,24450418
